x,y,z,yaw,pitch,roll,q1_in,q2_in,q3_in,q4_in,q5_in,q6_in,q1_out,q2_out,q3_out,q4_out,q5_out,q6_out
-246.3104,195.4752,1642.306,2.5844,-0.9619,-2.1282,2.296,-0.6253,0.0359,1.6366,1.8148,4.0677,2.2115,-0.5421,0.1218,1.6095,1.8912,4.1179
-246.3104,195.4752,1642.306,2.5844,-0.9619,-2.1282,2.1646,-0.5402,0.118,1.5925,1.8165,4.1526,2.2115,-0.5421,0.1218,1.6095,1.8912,4.1179
-246.3104,195.4752,1642.306,2.5844,-0.9619,-2.1282,2.1797,-0.5291,0.0585,1.6605,1.8488,4.1098,2.2115,-0.5421,0.1218,1.6095,1.8912,4.1179
-246.3104,195.4752,1642.306,2.5844,-0.9619,-2.1282,2.2264,-0.5624,0.08,1.584,1.918,4.1987,2.2115,-0.5421,0.1218,1.6095,1.8912,4.1179
-246.3104,195.4752,1642.306,2.5844,-0.9619,-2.1282,2.1174,-0.499,0.1003,1.6252,1.8103,4.0849,2.2115,-0.5421,0.1218,1.6095,1.8912,4.1179
-246.3104,195.4752,1642.306,2.5844,-0.9619,-2.1282,2.2474,-0.5639,0.0267,1.6965,1.8536,4.1912,2.2115,-0.5421,0.1218,1.6095,1.8912,4.1179
-246.3104,195.4752,1642.306,2.5844,-0.9619,-2.1282,2.2758,-0.4714,0.0617,1.6102,1.9546,4.2125,2.2115,-0.5421,0.1218,1.6095,1.8912,4.1179
-246.3104,195.4752,1642.306,2.5844,-0.9619,-2.1282,2.2387,-0.5311,0.1075,1.6067,1.8474,4.1881,2.2115,-0.5421,0.1218,1.6095,1.8912,4.1179
-246.3104,195.4752,1642.306,2.5844,-0.9619,-2.1282,2.1205,-0.4581,0.1085,1.6044,1.9055,4.0725,2.2115,-0.5421,0.1218,1.6095,1.8912,4.1179
-246.3104,195.4752,1642.306,2.5844,-0.9619,-2.1282,2.2211,-0.6232,0.1636,1.5757,1.8285,4.1392,2.2115,-0.5421,0.1218,1.6095,1.8912,4.1179
-246.3104,195.4752,1642.306,2.5844,-0.9619,-2.1282,2.1618,-0.4474,0.1063,1.5618,1.8159,4.1836,2.2115,-0.5421,0.1218,1.6095,1.8912,4.1179
-39.4319,329.6855,845.2169,-2.8366,-0.3097,-0.0538,1.6782,0.9742,-1.1548,1.6409,-0.2578,0.0782,1.7689,1.0318,-1.0703,1.6215,-0.3139,0.0418
-39.4319,329.6855,845.2169,-2.8366,-0.3097,-0.0538,1.8069,0.9565,-0.9799,1.5575,-0.2541,0.0931,1.7689,1.0318,-1.0703,1.6215,-0.3139,0.0418
-39.4319,329.6855,845.2169,-2.8366,-0.3097,-0.0538,1.71,1.1039,-1.0529,1.5416,-0.3675,-0.0491,1.7689,1.0318,-1.0703,1.6215,-0.3139,0.0418
-39.4319,329.6855,845.2169,-2.8366,-0.3097,-0.0538,1.6749,1.0646,-1.0152,1.5539,-0.2436,0.0702,1.7689,1.0318,-1.0703,1.6215,-0.3139,0.0418
-39.4319,329.6855,845.2169,-2.8366,-0.3097,-0.0538,1.7706,0.9596,-1.1584,1.6777,-0.2241,0.0275,1.7689,1.0318,-1.0703,1.6215,-0.3139,0.0418
-39.4319,329.6855,845.2169,-2.8366,-0.3097,-0.0538,1.7639,1.1273,-1.0101,1.6017,-0.2344,0.0623,1.7689,1.0318,-1.0703,1.6215,-0.3139,0.0418
-39.4319,329.6855,845.2169,-2.8366,-0.3097,-0.0538,1.8686,0.9802,-1.0471,1.5691,-0.2891,0.0466,1.7689,1.0318,-1.0703,1.6215,-0.3139,0.0418
-39.4319,329.6855,845.2169,-2.8366,-0.3097,-0.0538,1.8098,1.0109,-1.0953,1.6588,-0.2282,0.0772,1.7689,1.0318,-1.0703,1.6215,-0.3139,0.0418
-39.4319,329.6855,845.2169,-2.8366,-0.3097,-0.0538,1.6978,1.0925,-1.1374,1.6909,-0.3191,0.0856,1.7689,1.0318,-1.0703,1.6215,-0.3139,0.0418
-39.4319,329.6855,845.2169,-2.8366,-0.3097,-0.0538,1.6892,1.1171,-1.0189,1.7201,-0.3955,0.0135,1.7689,1.0318,-1.0703,1.6215,-0.3139,0.0418
-39.4319,329.6855,845.2169,-2.8366,-0.3097,-0.0538,1.6945,0.9915,-1.1056,1.6597,-0.2897,0.1214,1.7689,1.0318,-1.0703,1.6215,-0.3139,0.0418
-39.4319,329.6855,845.2169,-2.8366,-0.3097,-0.0538,1.8536,0.999,-1.0132,1.7097,-0.2422,-0.0007,1.7689,1.0318,-1.0703,1.6215,-0.3139,0.0418
-39.4319,329.6855,845.2169,-2.8366,-0.3097,-0.0538,1.6719,1.061,-1.0226,1.5863,-0.3999,-0.0123,1.7689,1.0318,-1.0703,1.6215,-0.3139,0.0418
-39.4319,329.6855,845.2169,-2.8366,-0.3097,-0.0538,1.8213,1.0883,-1.0355,1.5283,-0.343,-0.0187,1.7689,1.0318,-1.0703,1.6215,-0.3139,0.0418
-39.4319,329.6855,845.2169,-2.8366,-0.3097,-0.0538,1.7459,0.9523,-1.1301,1.5355,-0.2203,0.0701,1.7689,1.0318,-1.0703,1.6215,-0.3139,0.0418
-39.4319,329.6855,845.2169,-2.8366,-0.3097,-0.0538,1.7024,1.0871,-1.05,1.6789,-0.2914,0.0453,1.7689,1.0318,-1.0703,1.6215,-0.3139,0.0418
-39.4319,329.6855,845.2169,-2.8366,-0.3097,-0.0538,1.8139,0.968,-1.1358,1.7147,-0.3957,0.0772,1.7689,1.0318,-1.0703,1.6215,-0.3139,0.0418
-39.4319,329.6855,845.2169,-2.8366,-0.3097,-0.0538,1.7038,1.024,-1.07,1.6766,-0.3057,0.0137,1.7689,1.0318,-1.0703,1.6215,-0.3139,0.0418
-39.4319,329.6855,845.2169,-2.8366,-0.3097,-0.0538,1.6738,0.9881,-0.9881,1.5772,-0.2949,-0.033,1.7689,1.0318,-1.0703,1.6215,-0.3139,0.0418
-39.4319,329.6855,845.2169,-2.8366,-0.3097,-0.0538,1.7504,1.0928,-1.0477,1.6056,-0.3431,0.0255,1.7689,1.0318,-1.0703,1.6215,-0.3139,0.0418
827.5012,586.1873,1084.6901,-1.3114,-1.0712,-1.9076,-2.4651,-1.8122,0.1035,-1.5822,-0.7579,2.3295,-2.4713,-1.8845,0.0628,-1.6216,-0.6994,2.2478
827.5012,586.1873,1084.6901,-1.3114,-1.0712,-1.9076,-2.5329,-1.9653,0.0257,-1.6193,-0.7454,2.1585,-2.4713,-1.8845,0.0628,-1.6216,-0.6994,2.2478
827.5012,586.1873,1084.6901,-1.3114,-1.0712,-1.9076,-2.4645,-1.9457,0.0108,-1.5464,-0.6779,2.1601,-2.4713,-1.8845,0.0628,-1.6216,-0.6994,2.2478
827.5012,586.1873,1084.6901,-1.3114,-1.0712,-1.9076,-2.4545,-1.9329,0.1396,-1.569,-0.764,2.2864,-2.4713,-1.8845,0.0628,-1.6216,-0.6994,2.2478
827.5012,586.1873,1084.6901,-1.3114,-1.0712,-1.9076,-2.3885,-1.8327,0.1353,-1.6239,-0.737,2.2917,-2.4713,-1.8845,0.0628,-1.6216,-0.6994,2.2478
827.5012,586.1873,1084.6901,-1.3114,-1.0712,-1.9076,-2.4441,-1.912,-0.0,-1.5637,-0.6769,2.339,-2.4713,-1.8845,0.0628,-1.6216,-0.6994,2.2478
827.5012,586.1873,1084.6901,-1.3114,-1.0712,-1.9076,-2.3795,-1.7936,0.1548,-1.5733,-0.7473,2.1933,-2.4713,-1.8845,0.0628,-1.6216,-0.6994,2.2478
827.5012,586.1873,1084.6901,-1.3114,-1.0712,-1.9076,-2.498,-1.8106,-0.022,-1.5526,-0.6147,2.2207,-2.4713,-1.8845,0.0628,-1.6216,-0.6994,2.2478
827.5012,586.1873,1084.6901,-1.3114,-1.0712,-1.9076,-2.4805,-1.834,0.1616,-1.5846,-0.6873,2.3134,-2.4713,-1.8845,0.0628,-1.6216,-0.6994,2.2478
827.5012,586.1873,1084.6901,-1.3114,-1.0712,-1.9076,-2.4571,-1.8429,-0.0366,-1.6636,-0.6858,2.2065,-2.4713,-1.8845,0.0628,-1.6216,-0.6994,2.2478
827.5012,586.1873,1084.6901,-1.3114,-1.0712,-1.9076,-2.4147,-1.8973,0.0711,-1.5654,-0.7699,2.2216,-2.4713,-1.8845,0.0628,-1.6216,-0.6994,2.2478
827.5012,586.1873,1084.6901,-1.3114,-1.0712,-1.9076,-2.4838,-1.79,0.046,-1.6516,-0.7379,2.3188,-2.4713,-1.8845,0.0628,-1.6216,-0.6994,2.2478
827.5012,586.1873,1084.6901,-1.3114,-1.0712,-1.9076,-2.4694,-1.8376,0.1505,-1.6256,-0.7532,2.2159,-2.4713,-1.8845,0.0628,-1.6216,-0.6994,2.2478
827.5012,586.1873,1084.6901,-1.3114,-1.0712,-1.9076,-2.4008,-1.8529,0.0332,-1.5812,-0.6749,2.3199,-2.4713,-1.8845,0.0628,-1.6216,-0.6994,2.2478
827.5012,586.1873,1084.6901,-1.3114,-1.0712,-1.9076,-2.4641,-1.8671,0.1538,-1.6016,-0.6442,2.3038,-2.4713,-1.8845,0.0628,-1.6216,-0.6994,2.2478
827.5012,586.1873,1084.6901,-1.3114,-1.0712,-1.9076,-2.4444,-1.8762,0.135,-1.5638,-0.674,2.3437,-2.4713,-1.8845,0.0628,-1.6216,-0.6994,2.2478
827.5012,586.1873,1084.6901,-1.3114,-1.0712,-1.9076,-2.4241,-1.8041,0.0202,-1.7167,-0.6,2.2709,-2.4713,-1.8845,0.0628,-1.6216,-0.6994,2.2478
827.5012,586.1873,1084.6901,-1.3114,-1.0712,-1.9076,-2.521,-1.9336,0.1328,-1.687,-0.6888,2.2463,-2.4713,-1.8845,0.0628,-1.6216,-0.6994,2.2478
827.5012,586.1873,1084.6901,-1.3114,-1.0712,-1.9076,-2.3904,-1.9323,-0.0335,-1.7071,-0.654,2.3387,-2.4713,-1.8845,0.0628,-1.6216,-0.6994,2.2478
827.5012,586.1873,1084.6901,-1.3114,-1.0712,-1.9076,-2.3826,-1.9386,0.0548,-1.6334,-0.7314,2.245,-2.4713,-1.8845,0.0628,-1.6216,-0.6994,2.2478
556.2778,185.1104,1860.8185,-1.6267,0.4091,-0.3569,0.4209,-0.7219,0.591,-1.2045,0.5788,-0.6158,0.3919,-0.6342,0.6394,-1.2738,0.5347,-0.6687
556.2778,185.1104,1860.8185,-1.6267,0.4091,-0.3569,0.4141,-0.5824,0.5575,-1.2929,0.482,-0.614,0.3919,-0.6342,0.6394,-1.2738,0.5347,-0.6687
556.2778,185.1104,1860.8185,-1.6267,0.4091,-0.3569,0.4851,-0.6685,0.6029,-1.3665,0.471,-0.7133,0.3919,-0.6342,0.6394,-1.2738,0.5347,-0.6687
556.2778,185.1104,1860.8185,-1.6267,0.4091,-0.3569,0.4799,-0.6715,0.5868,-1.2465,0.534,-0.6187,0.3919,-0.6342,0.6394,-1.2738,0.5347,-0.6687
556.2778,185.1104,1860.8185,-1.6267,0.4091,-0.3569,0.447,-0.6896,0.7127,-1.2451,0.5484,-0.6567,0.3919,-0.6342,0.6394,-1.2738,0.5347,-0.6687
556.2778,185.1104,1860.8185,-1.6267,0.4091,-0.3569,0.3336,-0.5766,0.5651,-1.1974,0.4693,-0.7285,0.3919,-0.6342,0.6394,-1.2738,0.5347,-0.6687
556.2778,185.1104,1860.8185,-1.6267,0.4091,-0.3569,0.3455,-0.7293,0.7009,-1.3043,0.45,-0.689,0.3919,-0.6342,0.6394,-1.2738,0.5347,-0.6687
556.2778,185.1104,1860.8185,-1.6267,0.4091,-0.3569,0.3374,-0.6993,0.6367,-1.3174,0.5474,-0.5866,0.3919,-0.6342,0.6394,-1.2738,0.5347,-0.6687
556.2778,185.1104,1860.8185,-1.6267,0.4091,-0.3569,0.4,-0.571,0.6658,-1.1947,0.5359,-0.755,0.3919,-0.6342,0.6394,-1.2738,0.5347,-0.6687
556.2778,185.1104,1860.8185,-1.6267,0.4091,-0.3569,0.4574,-0.6102,0.5709,-1.2449,0.526,-0.5854,0.3919,-0.6342,0.6394,-1.2738,0.5347,-0.6687
556.2778,185.1104,1860.8185,-1.6267,0.4091,-0.3569,0.3019,-0.6764,0.727,-1.2294,0.625,-0.6218,0.3919,-0.6342,0.6394,-1.2738,0.5347,-0.6687
556.2778,185.1104,1860.8185,-1.6267,0.4091,-0.3569,0.3774,-0.569,0.6111,-1.2264,0.4362,-0.6359,0.3919,-0.6342,0.6394,-1.2738,0.5347,-0.6687
556.2778,185.1104,1860.8185,-1.6267,0.4091,-0.3569,0.3198,-0.5451,0.6346,-1.2928,0.5659,-0.6433,0.3919,-0.6342,0.6394,-1.2738,0.5347,-0.6687
556.2778,185.1104,1860.8185,-1.6267,0.4091,-0.3569,0.407,-0.6245,0.6256,-1.3461,0.4851,-0.6779,0.3919,-0.6342,0.6394,-1.2738,0.5347,-0.6687
556.2778,185.1104,1860.8185,-1.6267,0.4091,-0.3569,0.3085,-0.7161,0.558,-1.3176,0.4764,-0.6071,0.3919,-0.6342,0.6394,-1.2738,0.5347,-0.6687
556.2778,185.1104,1860.8185,-1.6267,0.4091,-0.3569,0.3958,-0.6199,0.705,-1.3476,0.6233,-0.6002,0.3919,-0.6342,0.6394,-1.2738,0.5347,-0.6687
556.2778,185.1104,1860.8185,-1.6267,0.4091,-0.3569,0.3501,-0.6221,0.6367,-1.245,0.6276,-0.7541,0.3919,-0.6342,0.6394,-1.2738,0.5347,-0.6687
556.2778,185.1104,1860.8185,-1.6267,0.4091,-0.3569,0.3977,-0.5955,0.6763,-1.2338,0.4477,-0.7384,0.3919,-0.6342,0.6394,-1.2738,0.5347,-0.6687
556.2778,185.1104,1860.8185,-1.6267,0.4091,-0.3569,0.4204,-0.6282,0.6546,-1.3637,0.4957,-0.6639,0.3919,-0.6342,0.6394,-1.2738,0.5347,-0.6687
556.2778,185.1104,1860.8185,-1.6267,0.4091,-0.3569,0.4369,-0.6631,0.6359,-1.3537,0.5893,-0.6173,0.3919,-0.6342,0.6394,-1.2738,0.5347,-0.6687
-57.9658,-741.1319,970.7971,-2.4523,-0.1978,0.819,-1.6125,0.6101,-0.4198,0.4729,-1.1928,5.2306,-1.605,0.6383,-0.3279,0.4415,-1.1115,5.1568
-57.9658,-741.1319,970.7971,-2.4523,-0.1978,0.819,-1.5333,0.659,-0.2425,0.4456,-1.0614,5.163,-1.605,0.6383,-0.3279,0.4415,-1.1115,5.1568
-57.9658,-741.1319,970.7971,-2.4523,-0.1978,0.819,-1.5821,0.5489,-0.3513,0.4285,-1.052,5.1743,-1.605,0.6383,-0.3279,0.4415,-1.1115,5.1568
-57.9658,-741.1319,970.7971,-2.4523,-0.1978,0.819,-1.5627,0.7241,-0.2403,0.4379,-1.1309,5.0906,-1.605,0.6383,-0.3279,0.4415,-1.1115,5.1568
-57.9658,-741.1319,970.7971,-2.4523,-0.1978,0.819,-1.5459,0.5894,-0.4176,0.4138,-1.0986,5.1865,-1.605,0.6383,-0.3279,0.4415,-1.1115,5.1568
-57.9658,-741.1319,970.7971,-2.4523,-0.1978,0.819,-1.657,0.6415,-0.2918,0.5,-1.1112,5.2367,-1.605,0.6383,-0.3279,0.4415,-1.1115,5.1568
-57.9658,-741.1319,970.7971,-2.4523,-0.1978,0.819,-1.5488,0.6253,-0.3741,0.3845,-1.1914,5.1717,-1.605,0.6383,-0.3279,0.4415,-1.1115,5.1568
-57.9658,-741.1319,970.7971,-2.4523,-0.1978,0.819,-1.5376,0.7008,-0.361,0.4842,-1.1253,5.1464,-1.605,0.6383,-0.3279,0.4415,-1.1115,5.1568
-57.9658,-741.1319,970.7971,-2.4523,-0.1978,0.819,-1.5735,0.5471,-0.3578,0.4673,-1.0879,5.1072,-1.605,0.6383,-0.3279,0.4415,-1.1115,5.1568
-57.9658,-741.1319,970.7971,-2.4523,-0.1978,0.819,-1.5938,0.6815,-0.2372,0.3624,-1.0882,5.1909,-1.605,0.6383,-0.3279,0.4415,-1.1115,5.1568
-57.9658,-741.1319,970.7971,-2.4523,-0.1978,0.819,-1.6471,0.7012,-0.2861,0.3936,-1.031,5.2193,-1.605,0.6383,-0.3279,0.4415,-1.1115,5.1568
-57.9658,-741.1319,970.7971,-2.4523,-0.1978,0.819,-1.513,0.5616,-0.3316,0.4667,-1.1396,5.1279,-1.605,0.6383,-0.3279,0.4415,-1.1115,5.1568
-57.9658,-741.1319,970.7971,-2.4523,-0.1978,0.819,-1.5945,0.5679,-0.2656,0.3673,-1.0443,5.2032,-1.605,0.6383,-0.3279,0.4415,-1.1115,5.1568
-57.9658,-741.1319,970.7971,-2.4523,-0.1978,0.819,-1.5235,0.6354,-0.2492,0.4223,-1.0392,5.2259,-1.605,0.6383,-0.3279,0.4415,-1.1115,5.1568
-57.9658,-741.1319,970.7971,-2.4523,-0.1978,0.819,-1.6891,0.5643,-0.3142,0.4315,-1.1145,5.2539,-1.605,0.6383,-0.3279,0.4415,-1.1115,5.1568
-57.9658,-741.1319,970.7971,-2.4523,-0.1978,0.819,-1.6119,0.6761,-0.2509,0.404,-1.1248,5.142,-1.605,0.6383,-0.3279,0.4415,-1.1115,5.1568
-57.9658,-741.1319,970.7971,-2.4523,-0.1978,0.819,-1.5911,0.7297,-0.3364,0.3681,-1.094,5.2028,-1.605,0.6383,-0.3279,0.4415,-1.1115,5.1568
-57.9658,-741.1319,970.7971,-2.4523,-0.1978,0.819,-1.6499,0.6445,-0.281,0.3658,-1.1509,5.1986,-1.605,0.6383,-0.3279,0.4415,-1.1115,5.1568
-57.9658,-741.1319,970.7971,-2.4523,-0.1978,0.819,-1.6999,0.5607,-0.3566,0.4108,-1.1753,5.1306,-1.605,0.6383,-0.3279,0.4415,-1.1115,5.1568
-57.9658,-741.1319,970.7971,-2.4523,-0.1978,0.819,-1.5733,0.5491,-0.3956,0.5079,-1.1569,5.0688,-1.605,0.6383,-0.3279,0.4415,-1.1115,5.1568
-875.0673,-318.1944,-117.0086,-2.9343,1.1703,0.1086,-2.7707,1.4787,0.2108,-2.5486,0.6538,-3.5695,-2.7693,1.4232,0.2372,-2.6366,0.5606,-3.6458
-875.0673,-318.1944,-117.0086,-2.9343,1.1703,0.1086,-2.8353,1.5053,0.3247,-2.6078,0.6062,-3.6219,-2.7693,1.4232,0.2372,-2.6366,0.5606,-3.6458
-875.0673,-318.1944,-117.0086,-2.9343,1.1703,0.1086,-2.8431,1.3945,0.2674,-2.5559,0.5643,-3.7323,-2.7693,1.4232,0.2372,-2.6366,0.5606,-3.6458
-875.0673,-318.1944,-117.0086,-2.9343,1.1703,0.1086,-2.8273,1.3763,0.2178,-2.7266,0.5887,-3.6256,-2.7693,1.4232,0.2372,-2.6366,0.5606,-3.6458
-875.0673,-318.1944,-117.0086,-2.9343,1.1703,0.1086,-2.7936,1.3324,0.2263,-2.7192,0.4924,-3.6322,-2.7693,1.4232,0.2372,-2.6366,0.5606,-3.6458
-875.0673,-318.1944,-117.0086,-2.9343,1.1703,0.1086,-2.8244,1.4254,0.2513,-2.6288,0.4719,-3.731,-2.7693,1.4232,0.2372,-2.6366,0.5606,-3.6458
-875.0673,-318.1944,-117.0086,-2.9343,1.1703,0.1086,-2.6773,1.4752,0.2379,-2.5513,0.51,-3.6431,-2.7693,1.4232,0.2372,-2.6366,0.5606,-3.6458
-875.0673,-318.1944,-117.0086,-2.9343,1.1703,0.1086,-2.863,1.3737,0.2212,-2.6988,0.589,-3.7382,-2.7693,1.4232,0.2372,-2.6366,0.5606,-3.6458
-875.0673,-318.1944,-117.0086,-2.9343,1.1703,0.1086,-2.7393,1.3434,0.221,-2.6398,0.6367,-3.6169,-2.7693,1.4232,0.2372,-2.6366,0.5606,-3.6458
-875.0673,-318.1944,-117.0086,-2.9343,1.1703,0.1086,-2.8401,1.3287,0.2027,-2.7048,0.5099,-3.6297,-2.7693,1.4232,0.2372,-2.6366,0.5606,-3.6458
-875.0673,-318.1944,-117.0086,-2.9343,1.1703,0.1086,-2.7793,1.4277,0.2164,-2.7012,0.5518,-3.6847,-2.7693,1.4232,0.2372,-2.6366,0.5606,-3.6458
-875.0673,-318.1944,-117.0086,-2.9343,1.1703,0.1086,-2.7915,1.5002,0.3034,-2.546,0.5808,-3.6653,-2.7693,1.4232,0.2372,-2.6366,0.5606,-3.6458
-875.0673,-318.1944,-117.0086,-2.9343,1.1703,0.1086,-2.795,1.4005,0.2293,-2.6264,0.6475,-3.714,-2.7693,1.4232,0.2372,-2.6366,0.5606,-3.6458
-875.0673,-318.1944,-117.0086,-2.9343,1.1703,0.1086,-2.7876,1.4364,0.2371,-2.5804,0.5096,-3.7008,-2.7693,1.4232,0.2372,-2.6366,0.5606,-3.6458
-875.0673,-318.1944,-117.0086,-2.9343,1.1703,0.1086,-2.7473,1.4574,0.2665,-2.5475,0.5422,-3.5592,-2.7693,1.4232,0.2372,-2.6366,0.5606,-3.6458
-875.0673,-318.1944,-117.0086,-2.9343,1.1703,0.1086,-2.6865,1.386,0.194,-2.7098,0.4854,-3.6512,-2.7693,1.4232,0.2372,-2.6366,0.5606,-3.6458
-875.0673,-318.1944,-117.0086,-2.9343,1.1703,0.1086,-2.7989,1.4624,0.3315,-2.5844,0.5057,-3.6863,-2.7693,1.4232,0.2372,-2.6366,0.5606,-3.6458
-875.0673,-318.1944,-117.0086,-2.9343,1.1703,0.1086,-2.7204,1.4377,0.3135,-2.6386,0.5216,-3.6239,-2.7693,1.4232,0.2372,-2.6366,0.5606,-3.6458
-875.0673,-318.1944,-117.0086,-2.9343,1.1703,0.1086,-2.6977,1.4306,0.2586,-2.6259,0.4694,-3.745,-2.7693,1.4232,0.2372,-2.6366,0.5606,-3.6458
-875.0673,-318.1944,-117.0086,-2.9343,1.1703,0.1086,-2.7085,1.4909,0.2153,-2.5968,0.6446,-3.563,-2.7693,1.4232,0.2372,-2.6366,0.5606,-3.6458
-824.9339,-693.4384,726.4882,0.544,-0.8293,0.081,-2.3682,0.7942,-0.05,-0.4187,-0.0085,-2.8699,-2.4398,0.7834,-0.0321,-0.4172,0.088,-2.8322
-824.9339,-693.4384,726.4882,0.544,-0.8293,0.081,-2.3951,0.8764,0.065,-0.4687,0.0736,-2.8975,-2.4398,0.7834,-0.0321,-0.4172,0.088,-2.8322
-824.9339,-693.4384,726.4882,0.544,-0.8293,0.081,-2.3668,0.8793,-0.1185,-0.3482,0.0498,-2.8843,-2.4398,0.7834,-0.0321,-0.4172,0.088,-2.8322
-824.9339,-693.4384,726.4882,0.544,-0.8293,0.081,-2.4576,0.806,-0.0477,-0.331,0.1697,-2.8437,-2.4398,0.7834,-0.0321,-0.4172,0.088,-2.8322
-824.9339,-693.4384,726.4882,0.544,-0.8293,0.081,-2.3965,0.8261,-0.0943,-0.4869,0.0207,-2.8205,-2.4398,0.7834,-0.0321,-0.4172,0.088,-2.8322
-824.9339,-693.4384,726.4882,0.544,-0.8293,0.081,-2.3673,0.8589,-0.1143,-0.3536,0.135,-2.7885,-2.4398,0.7834,-0.0321,-0.4172,0.088,-2.8322
-824.9339,-693.4384,726.4882,0.544,-0.8293,0.081,-2.47,0.7303,-0.0921,-0.4587,0.0114,-2.8524,-2.4398,0.7834,-0.0321,-0.4172,0.088,-2.8322
-824.9339,-693.4384,726.4882,0.544,-0.8293,0.081,-2.4612,0.8746,-0.0965,-0.4294,0.018,-2.7435,-2.4398,0.7834,-0.0321,-0.4172,0.088,-2.8322
-824.9339,-693.4384,726.4882,0.544,-0.8293,0.081,-2.3977,0.8164,0.05,-0.483,0.1071,-2.895,-2.4398,0.7834,-0.0321,-0.4172,0.088,-2.8322
-824.9339,-693.4384,726.4882,0.544,-0.8293,0.081,-2.5021,0.7993,0.0374,-0.4117,0.0655,-2.8279,-2.4398,0.7834,-0.0321,-0.4172,0.088,-2.8322
-824.9339,-693.4384,726.4882,0.544,-0.8293,0.081,-2.4826,0.6843,0.0152,-0.4078,0.0478,-2.7485,-2.4398,0.7834,-0.0321,-0.4172,0.088,-2.8322
-824.9339,-693.4384,726.4882,0.544,-0.8293,0.081,-2.4917,0.8592,-0.1064,-0.3687,0.009,-2.9049,-2.4398,0.7834,-0.0321,-0.4172,0.088,-2.8322
-824.9339,-693.4384,726.4882,0.544,-0.8293,0.081,-2.5091,0.7153,-0.0006,-0.32,0.0959,-2.8672,-2.4398,0.7834,-0.0321,-0.4172,0.088,-2.8322
-824.9339,-693.4384,726.4882,0.544,-0.8293,0.081,-2.34,0.7596,-0.0833,-0.3492,0.0616,-2.9093,-2.4398,0.7834,-0.0321,-0.4172,0.088,-2.8322
-824.9339,-693.4384,726.4882,0.544,-0.8293,0.081,-2.39,0.8357,-0.0828,-0.3327,0.1419,-2.8223,-2.4398,0.7834,-0.0321,-0.4172,0.088,-2.8322
-824.9339,-693.4384,726.4882,0.544,-0.8293,0.081,-2.5079,0.6929,-0.0622,-0.4123,0.0165,-2.8217,-2.4398,0.7834,-0.0321,-0.4172,0.088,-2.8322
-824.9339,-693.4384,726.4882,0.544,-0.8293,0.081,-2.392,0.8632,0.009,-0.3727,0.1321,-2.866,-2.4398,0.7834,-0.0321,-0.4172,0.088,-2.8322
-824.9339,-693.4384,726.4882,0.544,-0.8293,0.081,-2.4045,0.7338,-0.0286,-0.4767,0.1326,-2.7535,-2.4398,0.7834,-0.0321,-0.4172,0.088,-2.8322
-824.9339,-693.4384,726.4882,0.544,-0.8293,0.081,-2.4571,0.7957,0.0362,-0.5041,-0.0011,-2.8337,-2.4398,0.7834,-0.0321,-0.4172,0.088,-2.8322
-824.9339,-693.4384,726.4882,0.544,-0.8293,0.081,-2.351,0.7545,-0.0963,-0.4428,0.0231,-2.8137,-2.4398,0.7834,-0.0321,-0.4172,0.088,-2.8322
44.8899,33.3954,1747.2344,3.1282,-0.5137,0.1227,-1.7915,-0.7635,0.0534,0.8686,0.7271,4.3297,-1.7098,-0.8009,0.0512,0.7996,0.7121,4.2606
44.8899,33.3954,1747.2344,3.1282,-0.5137,0.1227,-1.6699,-0.8537,0.1315,0.752,0.6599,4.2236,-1.7098,-0.8009,0.0512,0.7996,0.7121,4.2606
44.8899,33.3954,1747.2344,3.1282,-0.5137,0.1227,-1.7577,-0.794,0.0701,0.7042,0.6433,4.2895,-1.7098,-0.8009,0.0512,0.7996,0.7121,4.2606
44.8899,33.3954,1747.2344,3.1282,-0.5137,0.1227,-1.7625,-0.8471,0.0393,0.7258,0.7225,4.3093,-1.7098,-0.8009,0.0512,0.7996,0.7121,4.2606
44.8899,33.3954,1747.2344,3.1282,-0.5137,0.1227,-1.694,-0.7736,0.1385,0.8046,0.7608,4.2839,-1.7098,-0.8009,0.0512,0.7996,0.7121,4.2606
44.8899,33.3954,1747.2344,3.1282,-0.5137,0.1227,-1.7134,-0.8278,0.0847,0.7686,0.7667,4.2653,-1.7098,-0.8009,0.0512,0.7996,0.7121,4.2606
44.8899,33.3954,1747.2344,3.1282,-0.5137,0.1227,-1.6491,-0.8395,-0.0271,0.8874,0.6557,4.1973,-1.7098,-0.8009,0.0512,0.7996,0.7121,4.2606
44.8899,33.3954,1747.2344,3.1282,-0.5137,0.1227,-1.6916,-0.741,0.0151,0.7636,0.6123,4.2249,-1.7098,-0.8009,0.0512,0.7996,0.7121,4.2606
44.8899,33.3954,1747.2344,3.1282,-0.5137,0.1227,-1.7315,-0.8956,0.0633,0.8076,0.7359,4.3457,-1.7098,-0.8009,0.0512,0.7996,0.7121,4.2606
44.8899,33.3954,1747.2344,3.1282,-0.5137,0.1227,-1.6874,-0.7081,0.0641,0.7244,0.6628,4.356,-1.7098,-0.8009,0.0512,0.7996,0.7121,4.2606
44.8899,33.3954,1747.2344,3.1282,-0.5137,0.1227,-1.7962,-0.7967,-0.0465,0.7787,0.7513,4.2021,-1.7098,-0.8009,0.0512,0.7996,0.7121,4.2606
